"area_data_type","GEOID","county","state","total_units","biz_res","speed_02_02","speed_10_1","speed_25_3","speed_100_20","speed_250_25","speed_1000_100","year"
"Urban","27167","Wilkin","MN",1739,"B",1,1,1,1,1,0.998274871,"_2025"
"Urban","27169","Winona","MN",15102,"R",1,1,1,1,1,0.318633294,"_2025"
"Urban","27169","Winona","MN",15102,"B",1,1,1,1,1,0.333598199,"_2025"
"Urban","27171","Wright","MN",37033,"R",1,1,1,1,1,0.486350012,"_2025"
"Urban","27171","Wright","MN",37033,"B",1,1,1,1,1,0.493100748,"_2025"
"Urban","28001","Adams","MS",12364,"R",1,1,1,1,1,0.380540278,"_2025"
"Urban","28001","Adams","MS",12364,"B",1,1,1,1,1,0.434406341,"_2025"
"Urban","28003","Alcorn","MS",7150,"R",1,1,1,1,1,1,"_2025"
"Urban","28003","Alcorn","MS",7150,"B",1,1,1,1,1,1,"_2025"
"Urban","28007","Attala","MS",3823,"R",1,1,1,1,1,0.40020926,"_2025"
"Urban","28007","Attala","MS",3823,"B",1,1,1,1,1,0.482343709,"_2025"
"Urban","28011","Bolivar","MS",7106,"R",1,1,1,1,1,0.560793695,"_2025"
"Urban","28011","Bolivar","MS",7106,"B",1,1,1,1,1,0.637489446,"_2025"
"Urban","28025","Clay","MS",4899,"R",1,1,1,1,1,0.887528067,"_2025"
"Urban","28025","Clay","MS",4899,"B",1,1,1,1,1,0.536231884,"_2025"
"Urban","28027","Coahoma","MS",8098,"R",1,1,1,1,1,0.050506298,"_2025"
"Urban","28027","Coahoma","MS",8098,"B",1,1,1,1,1,0.12941467,"_2025"
"Urban","28029","Copiah","MS",2399,"R",1,1,1,1,1,0.953313881,"_2025"
"Urban","28029","Copiah","MS",2399,"B",1,1,1,1,1,0.953313881,"_2025"
"Urban","28033","DeSoto","MS",66904,"R",1,1,1,1,1,0.945563793,"_2025"
"Urban","28033","DeSoto","MS",66904,"B",1,1,1,1,1,0.955294153,"_2025"
"Urban","28035","Forrest","MS",27442,"R",1,1,1,1,1,0.309234021,"_2025"
"Urban","28035","Forrest","MS",27442,"B",1,1,1,1,1,0.398403906,"_2025"
"Urban","28043","Grenada","MS",6196,"R",1,1,1,1,1,0.328437702,"_2025"
"Urban","28043","Grenada","MS",6196,"B",1,1,1,1,1,0.415752098,"_2025"
"Urban","28045","Hancock","MS",17931,"R",1,1,1,1,1,0.925547934,"_2025"
"Urban","28045","Hancock","MS",17931,"B",1,1,1,1,1,0.931682561,"_2025"
"Urban","28047","Harrison","MS",95477,"R",1,1,1,1,1,0.653183489,"_2025"
"Urban","28047","Harrison","MS",95477,"B",1,1,1,1,1,0.675733423,"_2025"
"Urban","28049","Hinds","MS",102678,"R",1,1,1,1,1,0.938906095,"_2025"
"Urban","28049","Hinds","MS",102678,"B",1,1,1,1,1,0.946239701,"_2025"
"Urban","28059","Jackson","MS",54211,"R",1,1,1,1,1,0.765914667,"_2025"
"Urban","28059","Jackson","MS",54211,"B",1,1,1,1,1,0.787699913,"_2025"
"Urban","28067","Jones","MS",12404,"R",1,1,1,1,1,0.266607546,"_2025"
"Urban","28067","Jones","MS",12404,"B",1,1,1,1,1,0.361254434,"_2025"
"Urban","28071","Lafayette","MS",21011,"R",1,1,1,1,1,0.873399648,"_2025"
"Urban","28071","Lafayette","MS",21011,"B",1,1,1,1,1,0.852315454,"_2025"
"Urban","28073","Lamar","MS",15468,"R",1,1,1,1,1,0.592125679,"_2025"
"Urban","28073","Lamar","MS",15468,"B",1,1,1,1,1,0.642617016,"_2025"
"Urban","28075","Lauderdale","MS",20323,"R",1,1,1,1,1,0.21807804,"_2025"
"Urban","28075","Lauderdale","MS",20323,"B",1,1,1,1,1,0.328986862,"_2025"
"Urban","28081","Lee","MS",22588,"R",1,1,1,1,1,0.841331681,"_2025"
"Urban","28081","Lee","MS",22588,"B",1,1,1,1,1,0.741234284,"_2025"
"Urban","28083","Leflore","MS",10061,"R",1,1,1,1,1,0.533346586,"_2025"
"Urban","28083","Leflore","MS",10061,"B",1,1,1,1,1,0.584236159,"_2025"
"Urban","28085","Lincoln","MS",5937,"R",1,1,1,1,1,0.702880243,"_2025"
"Urban","28085","Lincoln","MS",5937,"B",1,1,1,1,1,0.823311437,"_2025"
"Urban","28087","Lowndes","MS",15560,"R",1,1,1,1,1,0.679820051,"_2025"
"Urban","28087","Lowndes","MS",15560,"B",1,1,1,1,1,0.653020566,"_2025"
"Urban","28089","Madison","MS",42637,"R",1,1,1,1,1,0.83221146,"_2025"
"Urban","28089","Madison","MS",42637,"B",1,1,1,1,1,0.871215142,"_2025"
"Urban","28091","Marion","MS",3673,"R",1,1,1,1,1,0.83610128,"_2025"
"Urban","28091","Marion","MS",3673,"B",1,1,1,1,1,0.875578546,"_2025"
"Urban","28093","Marshall","MS",2317,"R",1,1,1,1,1,0.977125593,"_2025"
"Urban","28093","Marshall","MS",2317,"B",1,1,1,1,1,0.977988779,"_2025"
"Urban","28095","Monroe","MS",3844,"R",1,1,1,1,1,0.861082206,"_2025"
"Urban","28095","Monroe","MS",3844,"B",1,1,1,1,1,0.876430801,"_2025"
"Urban","28099","Neshoba","MS",3645,"R",1,1,1,1,1,0.830452675,"_2025"
"Urban","28099","Neshoba","MS",3645,"B",1,1,1,1,1,0.871056241,"_2025"
"Urban","28105","Oktibbeha","MS",19189,"R",1,1,1,1,1,0.790869769,"_2025"
"Urban","28105","Oktibbeha","MS",19189,"B",1,1,1,1,1,0.761686383,"_2025"
"Urban","28107","Panola","MS",3360,"R",1,1,1,1,1,1,"_2025"
"Urban","28107","Panola","MS",3360,"B",1,1,1,1,1,1,"_2025"
"Urban","28109","Pearl River","MS",9037,"R",1,1,1,1,1,0.805466416,"_2025"
"Urban","28109","Pearl River","MS",9037,"B",1,1,1,1,1,0.840544428,"_2025"
"Urban","28113","Pike","MS",8412,"R",1,1,1,1,1,0.352234903,"_2025"
"Urban","28113","Pike","MS",8412,"B",1,1,1,1,1,0.428911079,"_2025"
"Urban","28117","Prentiss","MS",3141,"R",1,1,1,1,1,1,"_2025"
"Urban","28117","Prentiss","MS",3141,"B",1,1,1,1,1,1,"_2025"
"Urban","28121","Rankin","MS",48708,"R",1,1,1,1,1,0.743840847,"_2025"
"Urban","28121","Rankin","MS",48708,"B",1,1,1,1,1,0.786154225,"_2025"
"Urban","28133","Sunflower","MS",4375,"R",1,1,1,1,1,0.002971429,"_2025"
"Urban","28133","Sunflower","MS",4375,"B",1,1,1,1,1,0.063542857,"_2025"
"Urban","28137","Tate","MS",2889,"R",1,1,1,1,1,0.964001385,"_2025"
"Urban","28137","Tate","MS",2889,"B",1,1,1,1,1,0.965385947,"_2025"
"Urban","28145","Union","MS",3724,"R",1,1,1,1,1,1,"_2025"
"Urban","28145","Union","MS",3724,"B",1,1,1,1,1,1,"_2025"
"Urban","28149","Warren","MS",15465,"R",1,1,1,1,1,0.495376657,"_2025"
"Urban","28149","Warren","MS",15465,"B",1,1,1,1,1,0.552990624,"_2025"
"Urban","28151","Washington","MS",16236,"R",1,1,1,1,1,0.010285785,"_2025"
"Urban","28151","Washington","MS",16236,"B",1,1,1,1,1,0.063932003,"_2025"
"Urban","28163","Yazoo","MS",5613,"R",1,1,1,1,1,0.027792624,"_2025"
"Urban","28163","Yazoo","MS",5613,"B",1,1,1,1,1,0.088722608,"_2025"
"Urban","29001","Adair","MO",7970,"R",1,1,1,1,1,0.803513174,"_2025"
"Urban","29001","Adair","MO",7970,"B",1,1,1,1,1,0.88281054,"_2025"
"Urban","29003","Andrew","MO",2872,"R",1,1,1,1,1,0.999651811,"_2025"
"Urban","29003","Andrew","MO",2872,"B",1,1,1,1,1,0.999651811,"_2025"
"Urban","29007","Audrain","MO",5395,"R",1,1,1,1,1,0.95291937,"_2025"
"Urban","29007","Audrain","MO",5395,"B",1,1,1,1,1,0.968860056,"_2025"
"Urban","29009","Barry","MO",2635,"R",1,1,1,1,1,0.941176471,"_2025"
"Urban","29009","Barry","MO",2635,"B",1,1,1,1,1,0.941176471,"_2025"
"Urban","29019","Boone","MO",68285,"R",1,1,1,1,1,0.802899612,"_2025"
"Urban","29019","Boone","MO",68285,"B",1,1,1,1,1,0.912411218,"_2025"
"Urban","29021","Buchanan","MO",37108,"R",1,1,1,1,1,0.932251806,"_2025"
"Urban","29021","Buchanan","MO",37108,"B",1,1,1,1,1,0.936886925,"_2025"
"Urban","29023","Butler","MO",10846,"R",1,1,1,1,1,0.831458602,"_2025"
"Urban","29023","Butler","MO",10846,"B",1,1,1,1,1,0.619306657,"_2025"
"Urban","29027","Callaway","MO",7491,"R",1,1,1,1,1,0.941796823,"_2025"
"Urban","29027","Callaway","MO",7491,"B",1,1,1,1,1,0.968762515,"_2025"
"Urban","29029","Camden","MO",19012,"R",1,1,1,1,1,0.437933936,"_2025"
"Urban","29029","Camden","MO",19012,"B",1,1,1,1,1,0.453187461,"_2025"
"Urban","29031","Cape Girardeau","MO",26147,"R",1,1,1,1,1,0.444410449,"_2025"
"Urban","29031","Cape Girardeau","MO",26147,"B",1,1,1,1,1,0.234979156,"_2025"
"Urban","29037","Cass","MO",34525,"R",1,1,1,1,1,0.856799421,"_2025"
"Urban","29037","Cass","MO",34525,"B",1,1,1,1,1,0.823548154,"_2025"
"Urban","29043","Christian","MO",23884,"R",1,1,1,1,1,0.305308993,"_2025"
"Urban","29043","Christian","MO",23884,"B",1,1,1,1,1,0.313305979,"_2025"
"Urban","29047","Clay","MO",104457,"R",1,1,1,1,1,0.945020439,"_2025"
"Urban","29047","Clay","MO",104457,"B",1,1,1,1,1,0.546732148,"_2025"
"Urban","29049","Clinton","MO",2968,"R",1,1,1,1,1,1,"_2025"
"Urban","29049","Clinton","MO",2968,"B",1,1,1,1,1,1,"_2025"
"Urban","29051","Cole","MO",27016,"R",1,1,1,1,1,0.604826769,"_2025"
"Urban","29051","Cole","MO",27016,"B",1,1,1,1,1,0.771320699,"_2025"
"Urban","29053","Cooper","MO",3476,"R",1,1,1,1,1,0.859321059,"_2025"
"Urban","29053","Cooper","MO",3476,"B",1,1,1,1,1,0.968642117,"_2025"
"Urban","29055","Crawford","MO",807,"R",1,1,1,1,1,0.846344486,"_2025"
"Urban","29055","Crawford","MO",807,"B",1,1,1,1,1,0.878562577,"_2025"
"Urban","29063","DeKalb","MO",763,"R",1,1,1,1,1,0.998689384,"_2025"
"Urban","29063","DeKalb","MO",763,"B",1,1,1,1,1,0.998689384,"_2025"
"Urban","29065","Dent","MO",2439,"R",1,1,1,1,1,0.892168922,"_2025"
"Urban","29065","Dent","MO",2439,"B",1,1,1,1,1,0.892168922,"_2025"
"Urban","29069","Dunklin","MO",5426,"R",1,1,1,1,1,0.992443789,"_2025"
"Urban","29069","Dunklin","MO",5426,"B",1,1,1,1,1,0.021009952,"_2025"
"Urban","29071","Franklin","MO",22490,"R",1,1,1,1,1,0.908314807,"_2025"
"Urban","29071","Franklin","MO",22490,"B",1,1,1,1,1,0.977367719,"_2025"
"Urban","29077","Greene","MO",133893,"R",1,1,1,1,1,0.382529333,"_2025"
"Urban","29077","Greene","MO",133893,"B",1,1,1,1,1,0.937838423,"_2025"
"Urban","29079","Grundy","MO",3104,"R",1,1,1,1,1,0.880798969,"_2025"
"Urban","29079","Grundy","MO",3104,"B",1,1,1,1,1,0.147551546,"_2025"
"Urban","29083","Henry","MO",4539,"R",1,1,1,1,1,0.863846662,"_2025"
"Urban","29083","Henry","MO",4539,"B",1,1,1,1,1,0.974664023,"_2025"
"Urban","29091","Howell","MO",6277,"R",1,1,1,1,1,0.738250757,"_2025"
"Urban","29091","Howell","MO",6277,"B",1,1,1,1,1,0.738250757,"_2025"
"Urban","29095","Jackson","MO",349254,"R",1,1,1,1,1,0.973426217,"_2025"
"Urban","29095","Jackson","MO",349254,"B",1,1,1,1,1,0.852319515,"_2025"
"Urban","29097","Jasper","MO",47278,"R",1,1,1,1,1,0.258999958,"_2025"
"Urban","29097","Jasper","MO",47278,"B",1,1,1,1,1,0.147193198,"_2025"
"Urban","29099","Jefferson","MO",64510,"R",1,1,1,1,1,0.967291893,"_2025"
"Urban","29099","Jefferson","MO",64510,"B",1,1,1,0.999984499,0.999968997,0.984514029,"_2025"
"Urban","29101","Johnson","MO",11582,"R",1,1,1,1,1,0.907960629,"_2025"
"Urban","29101","Johnson","MO",11582,"B",1,1,1,1,1,0.749352443,"_2025"
"Urban","29105","Laclede","MO",7868,"R",1,1,1,1,1,0.867183528,"_2025"
"Urban","29105","Laclede","MO",7868,"B",1,1,1,1,1,0.883579054,"_2025"
"Urban","29107","Lafayette","MO",4544,"R",1,1,1,1,1,0.959066901,"_2025"
"Urban","29107","Lafayette","MO",4544,"B",1,1,1,1,1,0.964348592,"_2025"
"Urban","29109","Lawrence","MO",5225,"R",1,1,1,1,1,0.85492823,"_2025"
"Urban","29109","Lawrence","MO",5225,"B",1,1,1,1,1,0.85492823,"_2025"
"Urban","29113","Lincoln","MO",6513,"R",1,1,1,1,1,0.988945187,"_2025"
"Urban","29113","Lincoln","MO",6513,"B",1,1,1,1,1,0.990173499,"_2025"
"Urban","29115","Linn","MO",2252,"R",1,1,1,1,1,0.86678508,"_2025"
"Urban","29115","Linn","MO",2252,"B",1,1,1,1,1,0.13321492,"_2025"
"Urban","29117","Livingston","MO",4307,"R",1,1,1,1,1,0.896912004,"_2025"
"Urban","29117","Livingston","MO",4307,"B",1,1,1,1,1,0.906199211,"_2025"
"Urban","29119","McDonald","MO",31,"R",1,1,1,1,1,0.967741935,"_2025"
"Urban","29119","McDonald","MO",31,"B",1,1,1,1,1,0.967741935,"_2025"
"Urban","29121","Macon","MO",3001,"R",1,1,1,1,1,0.956681106,"_2025"
"Urban","29121","Macon","MO",3001,"B",1,1,1,1,1,0.893702099,"_2025"
"Urban","29123","Madison","MO",2418,"R",1,1,1,1,1,0.940860215,"_2025"
"Urban","29123","Madison","MO",2418,"B",1,1,1,1,1,0.996691481,"_2025"
"Urban","29127","Marion","MO",8381,"R",1,1,1,1,1,0.356878654,"_2025"
"Urban","29127","Marion","MO",8381,"B",1,1,1,1,1,0.185777354,"_2025"
"Urban","29131","Miller","MO",3279,"R",1,1,1,1,1,0.515706008,"_2025"
"Urban","29131","Miller","MO",3279,"B",1,1,1,1,1,0.562366575,"_2025"
"Urban","29143","New Madrid","MO",953,"R",1,1,1,1,1,0.341028332,"_2025"
"Urban","29143","New Madrid","MO",953,"B",1,1,1,1,1,0.358866737,"_2025"
"Urban","29145","Newton","MO",10361,"R",1,1,1,1,1,0.455554483,"_2025"
"Urban","29145","Newton","MO",10361,"B",1,1,1,1,1,0.455554483,"_2025"
"Urban","29147","Nodaway","MO",3913,"R",1,1,1,1,1,0.999744442,"_2025"
"Urban","29147","Nodaway","MO",3913,"B",1,1,1,1,1,0.999744442,"_2025"
"Urban","29155","Pemiscot","MO",2793,"R",1,1,1,1,1,0.732903688,"_2025"
"Urban","29155","Pemiscot","MO",2793,"B",1,1,1,1,1,0.732903688,"_2025"
"Urban","29157","Perry","MO",3575,"R",1,1,1,1,1,0.925314685,"_2025"
"Urban","29157","Perry","MO",3575,"B",1,1,1,1,1,0.996083916,"_2025"
"Urban","29159","Pettis","MO",12706,"R",1,1,1,1,1,0.886667716,"_2025"
"Urban","29159","Pettis","MO",12706,"B",1,1,1,1,1,0.68148906,"_2025"
"Urban","29161","Phelps","MO",10829,"R",1,1,1,1,1,0.606796565,"_2025"
"Urban","29161","Phelps","MO",10829,"B",1,1,1,1,1,0.73792594,"_2025"
"Urban","29165","Platte","MO",43290,"R",1,1,1,1,1,0.796996997,"_2025"
"Urban","29165","Platte","MO",43290,"B",1,1,1,1,1,0.40958651,"_2025"
"Urban","29167","Polk","MO",4366,"R",1,1,1,1,1,0.485341273,"_2025"
"Urban","29167","Polk","MO",4366,"B",1,1,1,1,1,0.485341273,"_2025"
"Urban","29169","Pulaski","MO",9754,"R",1,1,1,1,1,0.141787984,"_2025"
"Urban","29169","Pulaski","MO",9754,"B",1,1,1,1,1,0.141787984,"_2025"
"Urban","29173","Ralls","MO",217,"R",1,1,1,1,1,0.66359447,"_2025"
"Urban","29173","Ralls","MO",217,"B",1,1,1,1,1,0.66359447,"_2025"
"Urban","29175","Randolph","MO",6142,"R",1,1,1,1,1,0.892868772,"_2025"
"Urban","29175","Randolph","MO",6142,"B",1,1,1,1,1,0.935363074,"_2025"
"Urban","29177","Ray","MO",2925,"R",1,1,1,1,1,0.995897436,"_2025"
"Urban","29177","Ray","MO",2925,"B",1,1,1,1,1,0.995897436,"_2025"
"Urban","29183","St. Charles","MO",170377,"R",1,1,1,0.999994131,0.999994131,0.973611462,"_2025"
"Urban","29183","St. Charles","MO",170377,"B",1,1,1,0.999994131,0.999994131,0.998280284,"_2025"
"Urban","29186","Ste. Genevieve","MO",2108,"R",1,1,1,1,1,0.909392789,"_2025"
"Urban","29186","Ste. Genevieve","MO",2108,"B",1,1,1,1,1,0.991935484,"_2025"
"Urban","29187","St. Francois","MO",17305,"R",1,1,1,1,1,0.952152557,"_2025"
"Urban","29187","St. Francois","MO",17305,"B",1,1,1,1,1,0.998381971,"_2025"
"Urban","29189","St. Louis","MO",478638,"R",1,1,1,0.999997911,0.999995821,0.942543216,"_2025"
"Urban","29189","St. Louis","MO",478638,"B",1,1,1,0.999995821,0.999995821,0.997162783,"_2025"
"Urban","29195","Saline","MO",5648,"R",1,1,1,1,1,1,"_2025"
"Urban","29195","Saline","MO",5648,"B",1,1,1,1,1,1,"_2025"
"Urban","29201","Scott","MO",10278,"R",1,1,1,0.999902705,0.999902705,0.306577155,"_2025"
"Urban","29201","Scott","MO",10278,"B",1,1,1,0.999902705,0.999902705,0.3218525,"_2025"
"Urban","29207","Stoddard","MO",4942,"R",1,1,1,1,1,0.171995144,"_2025"
"Urban","29207","Stoddard","MO",4942,"B",1,1,1,1,1,0.171995144,"_2025"
"Urban","29209","Stone","MO",5182,"R",1,1,1,0.991895021,0.990737167,0.827093786,"_2025"
"Urban","29209","Stone","MO",5182,"B",1,1,1,0.991895021,0.990737167,0.827093786,"_2025"
"Urban","29213","Taney","MO",22548,"R",1,1,1,1,1,0.299228313,"_2025"
"Urban","29213","Taney","MO",22548,"B",1,1,1,1,1,0.299228313,"_2025"
"Urban","29215","Texas","MO",84,"R",1,1,1,1,1,0.345238095,"_2025"
"Urban","29215","Texas","MO",84,"B",1,1,1,1,1,0.345238095,"_2025"
"Urban","29217","Vernon","MO",4101,"R",1,1,1,1,1,0.749817118,"_2025"
"Urban","29217","Vernon","MO",4101,"B",1,1,1,1,1,0.594976835,"_2025"
"Urban","29219","Warren","MO",4004,"R",1,1,1,1,1,0.978771229,"_2025"
"Urban","29219","Warren","MO",4004,"B",1,1,1,1,1,0.999000999,"_2025"
"Urban","29225","Webster","MO",3624,"R",1,1,1,1,1,0.935430464,"_2025"
"Urban","29225","Webster","MO",3624,"B",1,1,1,1,1,0.935430464,"_2025"
"Urban","29229","Wright","MO",2549,"R",1,1,1,1,1,0.70733621,"_2025"
"Urban","29229","Wright","MO",2549,"B",1,1,1,1,1,0.70733621,"_2025"
"Urban","29510","St. Louis city","MO",185923,"R",1,1,1,1,1,0.969793947,"_2025"
"Urban","29510","St. Louis city","MO",185923,"B",1,1,1,1,1,0.998262722,"_2025"
"Urban","30001","Beaverhead","MT",2584,"R",1,1,1,1,1,0.126934985,"_2025"
"Urban","30001","Beaverhead","MT",2584,"B",1,1,1,1,1,0.172987616,"_2025"
"Urban","30013","Cascade","MT",33831,"R",1,1,1,1,1,0.337885371,"_2025"
"Urban","30013","Cascade","MT",33831,"B",1,1,1,1,1,0.356536904,"_2025"
"Urban","30017","Custer","MT",5036,"R",1,1,1,1,1,0.009332804,"_2025"
"Urban","30017","Custer","MT",5036,"B",1,1,1,1,1,0.009332804,"_2025"
"Urban","30021","Dawson","MT",3635,"R",1,1,1,1,1,0.029160935,"_2025"
"Urban","30021","Dawson","MT",3635,"B",1,1,1,1,1,0.029160935,"_2025"
"Urban","30023","Deer Lodge","MT",3989,"R",1,1,1,1,1,0.126598145,"_2025"
"Urban","30023","Deer Lodge","MT",3989,"B",1,1,1,1,1,0.143645024,"_2025"
"Urban","30027","Fergus","MT",3580,"R",1,1,1,1,1,0.024022346,"_2025"
"Urban","30027","Fergus","MT",3580,"B",1,1,1,1,1,0.024022346,"_2025"
"Urban","30029","Flathead","MT",28884,"R",1,1,1,1,1,0.511736602,"_2025"
"Urban","30029","Flathead","MT",28884,"B",1,1,1,1,1,0.52198449,"_2025"
"Urban","30031","Gallatin","MT",40904,"R",1,1,1,1,1,0.990709955,"_2025"
"Urban","30031","Gallatin","MT",40904,"B",1,1,1,1,1,0.990636613,"_2025"
"Urban","30041","Hill","MT",4943,"R",1,1,1,1,1,0.086384787,"_2025"
"Urban","30041","Hill","MT",4943,"B",1,1,1,1,1,0.116123811,"_2025"
"Urban","30047","Lake","MT",3748,"R",1,1,1,1,1,0.098185699,"_2025"
"Urban","30047","Lake","MT",3748,"B",1,1,1,1,1,0.13660619,"_2025"
"Urban","30049","Lewis and Clark","MT",27176,"R",1,1,1,1,1,0.272041507,"_2025"
"Urban","30049","Lewis and Clark","MT",27176,"B",1,1,1,1,1,0.287569915,"_2025"
"Urban","30053","Lincoln","MT",2684,"R",1,1,1,1,1,0.809612519,"_2025"
"Urban","30053","Lincoln","MT",2684,"B",1,1,1,1,1,0.809612519,"_2025"
"Urban","30063","Missoula","MT",47529,"R",1,1,1,1,1,0.998253698,"_2025"
"Urban","30063","Missoula","MT",47529,"B",1,1,1,1,1,0.998443056,"_2025"
"Urban","30067","Park","MT",5344,"R",1,1,1,1,1,0.052956587,"_2025"
"Urban","30067","Park","MT",5344,"B",1,1,1,1,1,0.072417665,"_2025"
"Urban","30081","Ravalli","MT",4354,"R",1,1,1,1,1,0.90009187,"_2025"
"Urban","30081","Ravalli","MT",4354,"B",1,1,1,1,1,0.913642627,"_2025"
"Urban","30083","Richland","MT",3805,"R",1,1,1,1,1,0.087516426,"_2025"
"Urban","30083","Richland","MT",3805,"B",1,1,1,1,1,0.087516426,"_2025"
"Urban","30093","Silver Bow","MT",16749,"R",1,1,1,1,1,0.420681832,"_2025"
"Urban","30093","Silver Bow","MT",16749,"B",1,1,1,1,1,0.434891635,"_2025"
"Urban","30111","Yellowstone","MT",70540,"R",1,1,1,1,1,0.374411681,"_2025"
"Urban","30111","Yellowstone","MT",70540,"B",1,1,1,1,1,0.3871704,"_2025"
"Urban","31001","Adams","NE",12345,"R",1,1,1,1,1,0.99927096,"_2025"
"Urban","31001","Adams","NE",12345,"B",1,1,1,1,1,0.99927096,"_2025"
"Urban","31013","Box Butte","NE",4516,"R",1,1,1,1,1,0.993356953,"_2025"
"Urban","31013","Box Butte","NE",4516,"B",1,1,1,1,1,0.994906997,"_2025"
"Urban","31019","Buffalo","NE",17002,"R",1,1,1,1,1,0.996294554,"_2025"
"Urban","31019","Buffalo","NE",17002,"B",1,1,1,1,1,0.99635337,"_2025"
"Urban","31025","Cass","NE",3058,"R",1,1,1,1,1,0.785480706,"_2025"
"Urban","31025","Cass","NE",3058,"B",1,1,1,1,1,0.788096795,"_2025"
"Urban","31033","Cheyenne","NE",3490,"R",1,1,1,1,1,0.944985673,"_2025"
"Urban","31033","Cheyenne","NE",3490,"B",1,1,1,1,1,0.944985673,"_2025"
"Urban","31037","Colfax","NE",2233,"R",1,1,1,1,1,0.020152262,"_2025"
"Urban","31037","Colfax","NE",2233,"B",1,1,1,1,1,0.020152262,"_2025"
"Urban","31043","Dakota","NE",6795,"R",1,1,1,1,1,0.720235467,"_2025"
"Urban","31043","Dakota","NE",6795,"B",1,1,1,1,1,0.251802796,"_2025"
"Urban","31045","Dawes","NE",2485,"R",1,1,1,1,1,0.300603622,"_2025"
"Urban","31045","Dawes","NE",2485,"B",1,1,1,1,1,0.300603622,"_2025"
"Urban","31047","Dawson","NE",3869,"R",1,1,1,1,1,0.915223572,"_2025"
"Urban","31047","Dawson","NE",3869,"B",1,1,1,1,1,0.917032825,"_2025"
"Urban","31053","Dodge","NE",13041,"R",1,1,1,1,1,0.984663753,"_2025"
"Urban","31053","Dodge","NE",13041,"B",1,1,1,1,1,0.985047159,"_2025"
"Urban","31055","Douglas","NE",266746,"R",1,1,1,1,1,0.864642769,"_2025"
"Urban","31055","Douglas","NE",266746,"B",1,1,1,1,1,0.690390859,"_2025"
"Urban","31067","Gage","NE",6649,"R",1,1,1,1,1,0.99894721,"_2025"
"Urban","31067","Gage","NE",6649,"B",1,1,1,1,1,0.999398406,"_2025"
"Urban","31079","Hall","NE",25244,"R",1,1,1,1,1,0.967279354,"_2025"
"Urban","31079","Hall","NE",25244,"B",1,1,1,1,1,0.969537316,"_2025"
"Urban","31095","Jefferson","NE",2142,"R",1,1,1,1,1,0.907096172,"_2025"
"Urban","31095","Jefferson","NE",2142,"B",1,1,1,1,1,0.915499533,"_2025"
"Urban","31101","Keith","NE",2709,"R",1,1,1,1,1,0.996677741,"_2025"
"Urban","31101","Keith","NE",2709,"B",1,1,1,1,1,0.997046881,"_2025"
"Urban","31109","Lancaster","NE",136925,"R",1,1,1,1,1,0.999211247,"_2025"
"Urban","31109","Lancaster","NE",136925,"B",1,1,1,1,1,0.99928428,"_2025"
"Urban","31111","Lincoln","NE",12704,"R",1,1,1,1,1,0.994332494,"_2025"
"Urban","31111","Lincoln","NE",12704,"B",1,1,1,1,1,0.994332494,"_2025"
"Urban","31119","Madison","NE",12760,"R",1,1,1,1,1,0.987617555,"_2025"
"Urban","31119","Madison","NE",12760,"B",1,1,1,1,1,0.994749216,"_2025"
"Urban","31131","Otoe","NE",3302,"R",1,1,1,1,1,0.898243489,"_2025"
"Urban","31131","Otoe","NE",3302,"B",1,1,1,1,1,0.920956996,"_2025"
"Urban","31137","Phelps","NE",3156,"R",1,1,1,1,1,1,"_2025"
"Urban","31137","Phelps","NE",3156,"B",1,1,1,1,1,1,"_2025"
"Urban","31141","Platte","NE",11550,"R",1,1,1,1,1,0.984935065,"_2025"
"Urban","31141","Platte","NE",11550,"B",1,1,1,1,1,0.988571429,"_2025"
"Urban","31145","Red Willow","NE",4160,"R",1,1,1,1,1,0.981490385,"_2025"
"Urban","31145","Red Willow","NE",4160,"B",1,1,1,1,1,0.981490385,"_2025"
"Urban","31147","Richardson","NE",2352,"R",1,1,1,1,1,0.034013605,"_2025"
"Urban","31147","Richardson","NE",2352,"B",1,1,1,1,1,0.082908163,"_2025"
"Urban","31151","Saline","NE",2572,"R",1,1,1,1,1,0.999611198,"_2025"
"Urban","31151","Saline","NE",2572,"B",1,1,1,1,1,0.999611198,"_2025"
"Urban","31153","Sarpy","NE",77258,"R",1,1,1,1,1,0.93711978,"_2025"
"Urban","31153","Sarpy","NE",77258,"B",1,1,1,1,1,0.611781304,"_2025"
"Urban","31155","Saunders","NE",2153,"R",1,1,1,1,1,0.52438458,"_2025"
"Urban","31155","Saunders","NE",2153,"B",1,1,1,1,1,0.535996284,"_2025"
"Urban","31157","Scotts Bluff","NE",12569,"R",1,1,1,1,1,0.993794256,"_2025"
"Urban","31157","Scotts Bluff","NE",12569,"B",1,1,1,1,1,0.994908107,"_2025"
"Urban","31159","Seward","NE",2808,"R",1,1,1,1,1,0.998575499,"_2025"
"Urban","31159","Seward","NE",2808,"B",1,1,1,1,1,0.998931624,"_2025"
"Urban","31167","Stanton","NE",627,"R",1,1,1,1,1,0.996810207,"_2025"
"Urban","31167","Stanton","NE",627,"B",1,1,1,1,1,0.996810207,"_2025"
"Urban","31177","Washington","NE",4008,"R",1,1,1,1,1,0.946606786,"_2025"
"Urban","31177","Washington","NE",4008,"B",1,1,1,1,1,0.933882236,"_2025"
"Urban","31179","Wayne","NE",2636,"R",1,1,1,1,1,0.999241275,"_2025"
